index,title,url,video_id,uploader,uploader_id,uploader_url,upload_date,duration,view_count,like_count,comment_count,tags,categories,description,thumbnail,age_limit,is_live,was_live,availability,webpage_url,original_url
1,"Miro Hrončok: #! BANG, BANG!",https://www.youtube.com/watch?v=XHfCXit51s4,XHfCXit51s4,PyCon CZ,@PyConCZ,https://www.youtube.com/@PyConCZ,20210523,1546,217,4,,"PyCon,PyCon CZ 2019,pyconcz,python,talk,pycon,PyCon CZ,PyConCZ",Science & Technology,"Shebang, hashbang, shabang, poundbang, hashpling. Ever seen one?

#!/usr/bin/env python

Your editor probably magically adds it there. Do you need it? How do you use it? What is it for? How does it work? This will be an introductory level talk. I’ll talk about the history of shebangs, about problems shebangs are trying to solve, new challenges they bring and why you should not use them directly. I'll talk about execution, permissions, PATH, Linux distro packaging, entrypoints, emojis, crazy autotools templates, cool shebangs and the shortest script that deletes itself.

https://cz.pycon.org/2019/programme/talks/11/",https://i.ytimg.com/vi/XHfCXit51s4/sddefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=XHfCXit51s4,https://www.youtube.com/watch?v=XHfCXit51s4
2,Jackie Kazil: Parallels Between Career Building and Home Remodeling,https://www.youtube.com/watch?v=Dws3yY2dliA,Dws3yY2dliA,PyCon CZ,@PyConCZ,https://www.youtube.com/@PyConCZ,20210523,2511,58,0,,"PyCon CZ,PyConCZ",Science & Technology,"Ten years ago, I had a five year plan. A plan to fix an eighty‑year‑old house in Washington, DC. That five year plan turned into the ten year plan. During those ten years, I went from working as a data journalist at The Washington Post, to working as a software engineer for the Library of Congress, to being a Presidential Innovations Fellow for The White House under the appointment of President Obama. I wrote a book for O’Reilly Media, I am “completing” a Ph.D, I created the leading library in my field in Python, and I started a family, giving birth to the keynote speaker for PyCon CZ 2042. In the past, if you had asked me how I did all of these things, I wouldn’t have had a sufficient answer. It wasn’t until I was able to reflect back upon the remodeling of that house, that I truly began to understand my accomplishments. In this talk, I’ll impart the lessons that I learned in that house remodeling, and the interesting way in which they apply to software development and my career.",https://i.ytimg.com/vi/Dws3yY2dliA/sddefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=Dws3yY2dliA,https://www.youtube.com/watch?v=Dws3yY2dliA
3,Petr Simecek: Time Series Forecasting in Python,https://www.youtube.com/watch?v=pQJmCro_P0A,pQJmCro_P0A,PyCon CZ,@PyConCZ,https://www.youtube.com/@PyConCZ,20210523,1482,207,4,,"python,pyconcz,talk,pycon,PyCon CZ,PyConCZ",Science & Technology,"This talk should give you a high-level introduction to time series forecasting in Python. In particular, I want to focus on differences between classical statistical approaches (exponential smoothing, ARIMA…) and more recent machine learning methods (neural networks). I will also describe the history of M1-M4 time series forecasting competitions and provide examples on public Kaggle datasets. How is it possible that deep neural networks are superior on one type of data while for a different dataset they give forecast so poor that prof. Makridakis summarized his findings (Makridakis et al., Plos One, 2018) as follows: “The forecasting accuracy of the best ML method was lower than the worst of Stat ones while half the ML methods were less accurate than a random walk.” In the end, I will provide some hints of which method is likely to work best for your data.",https://i.ytimg.com/vi/pQJmCro_P0A/sddefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=pQJmCro_P0A,https://www.youtube.com/watch?v=pQJmCro_P0A
4,Tania Allard: Jupyter notebooks: Friends or foes?,https://www.youtube.com/watch?v=tZfhhdiwZ8c,tZfhhdiwZ8c,PyCon CZ,@PyConCZ,https://www.youtube.com/@PyConCZ,20210523,1658,87,2,,"pycon,python,talk,pyconcz,jupyter,PyCon CZ,PyConCZ",Science & Technology,"Jupyter notebooks have become a hugely popular tool in research, machine learning, data science, education, and many many areas. Their use and adoption have opened the door to a new paradigm: the emergence of literate programming. And with this new paradigm, the users are not only able to develop quick prototypes but also generate compelling narratives in which the code and its outputs are presented side by side. Hence why big companies such as Google and Microsoft have created their own ports of the notebooks: Google Colab and Azure Notebooks. But how well do notebooks perform in different contexts and standards? Are these suitable for all audiences and applications? This talk will dive into some of the best and lesser known features of the Jupyter notebooks and tools within the Jupyter ecosystem. At the same time, we will explore the limitations and ‘odd behaviors’ of notebooks in a number of contexts while exploring the boundaries of the notebooks and their usefulness under such circumstances. This talk is suitable for anyone interested in using Jupyter notebooks as part of their workflows as well as for anyone interested in learning ‘what the fuzz is about’ the Jupyter ecosystem. There are no hard technical requirements.",https://i.ytimg.com/vi/tZfhhdiwZ8c/sddefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=tZfhhdiwZ8c,https://www.youtube.com/watch?v=tZfhhdiwZ8c
5,Gabriel Bianconi: Face Processing with Computer Vision,https://www.youtube.com/watch?v=CEiDbcB1Fqw,CEiDbcB1Fqw,PyCon CZ,@PyConCZ,https://www.youtube.com/@PyConCZ,20210523,1400,197,3,,"python,pyconcz,talk,pycon,PyCon CZ,PyConCZ",Science & Technology,"Ever wonder how Facebook’s facial recognition or Snapchat’s filters work? Faces are a fundamental piece of photography, and building applications around them have never been easier with open-source libraries and pre-trained models. In this talk, I’ll help you understand some of the computer vision and machine learning techniques behind these applications. Then, we’ll use this knowledge to develop our own prototypes to tackle tasks such as face detection (e.g. digital cameras), recognition (e.g. Facebook Photos), classification (e.g. identifying emotions), manipulation (e.g. Snapchat filters), and more.",https://i.ytimg.com/vi/CEiDbcB1Fqw/sddefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=CEiDbcB1Fqw,https://www.youtube.com/watch?v=CEiDbcB1Fqw
6,Karla Fejfar­ová: Of Mice and Men and Python,https://www.youtube.com/watch?v=WUHkB-jDgaE,WUHkB-jDgaE,PyCon CZ,@PyConCZ,https://www.youtube.com/@PyConCZ,20210523,2239,73,2,,"PyCon CZ,PyConCZ",Science & Technology,"The human genome is sequenced, yet we still don't know what all of the genes do. Which of the genes are related to conditions like asthma, cancer or blindness? What effects do small variations in the genome have on our health? While we cannot change our DNA to analyze these effects, we can change the genes of mice. At the genetic level, humans and mice are similar and many of disease-related genes are identical. Thanks to genetically manipulated mice, we can study mechanisms of diseases and design effective treatments. After the genetically manipulated mice have been created, researches must examine all measurable traits, including metabolism, bone development, and behaviour. The measurements then have to be compared with the characteristics of the wild-type mice (mice that have not been genetically altered). This means a lot of data are generated every day. The data can come not only as numbers or categories but also in the form of images. I will give you a short tour of the Czech Centre for Phenogenomics in the BIOCEV centre in Vestec and a brief overview of current research in mouse-based functional genomics. I'll also present various types of data we generate during the research and I will show you how Python helps us to overcome some of the everyday challenges we face.",https://i.ytimg.com/vi/WUHkB-jDgaE/sddefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=WUHkB-jDgaE,https://www.youtube.com/watch?v=WUHkB-jDgaE
7,Petr Viktorin: Building an async event loop,https://www.youtube.com/watch?v=CRPnkTv1phs,CRPnkTv1phs,PyCon CZ,@PyConCZ,https://www.youtube.com/@PyConCZ,20210523,1696,4287,125,6.0,"python,talk,pyconcz,pycon,PyCon CZ,PyConCZ",Science & Technology,"Using an event loop (with frameworks like asyncio and trio for network services, or PyQt or GTK for GUI applications) is not that hard once you “get” the concept, but it does take some time and thought to get to that point. The usual async tutorials focus on how to use it and what you can do. This session explores a different angle: I'll build an event loop and a time-based scheduler from scratch, explaining the concept on actual code. This is a live coding session and isn't suitable for beginners. To follow along, you will need some experience reading (and writing) classes, functions and loops.",https://i.ytimg.com/vi/CRPnkTv1phs/sddefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=CRPnkTv1phs,https://www.youtube.com/watch?v=CRPnkTv1phs
8,Miloslav Pojman: Iterators for Curious Minds,https://www.youtube.com/watch?v=UKthWrYmhII,UKthWrYmhII,PyCon CZ,@PyConCZ,https://www.youtube.com/@PyConCZ,20210523,1824,158,8,1.0,"pycon,talk,pyconcz,python,PyCon CZ,PyConCZ",Science & Technology,"Do you know the difference between iterators and iterables? Are you able to implement a custom collection? Why something so basic as a for-loop got its chapter in the famous Gang of Four book? The iterator protocol is a prime example of Python language design. I will not only show how to implement custom iterators but also illustrate how other Python features are provided using similar idioms. I will informally introduce the iterator design pattern and show how it is built into the language. After mentioning some examples of iterables, we will look into Python data model, implement some generators, and maybe touch async frameworks.",https://i.ytimg.com/vi/UKthWrYmhII/sddefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=UKthWrYmhII,https://www.youtube.com/watch?v=UKthWrYmhII
9,"Flavio Percoco: Inheriting code, and I don’t mean classes",https://www.youtube.com/watch?v=HX3HSmwWm2U,HX3HSmwWm2U,PyCon CZ,@PyConCZ,https://www.youtube.com/@PyConCZ,20210523,1811,132,2,,"pycon,python,pyconcz,talk,PyCon CZ,PyConCZ",Science & Technology,"One of the hardest things to do for developers, especially freelancers, is to inherit someone else’s code. Let alone doing it when the original author is not around anymore. Whether it’s an open source project, an internal project, or some small web page that your best friend asked you to fix. Code that has not been written by us is always ugly, not performant, and broken.
How does one go about inheriting other people's code?
How do you wrap your head around the (wrong?) ideas, the (flawed?) logic, and the (lack of?) taste of * other developers(?)?
How can you take such code, make it yours, make it better, and sprinkle your fairy dust all over it? Also, do you really write better code? ;)
Join me while I share some of my experience on this topic, some strategies to inherit old code without (totally) going mental, and how to rant about it without looking like a douchebag.",https://i.ytimg.com/vi/HX3HSmwWm2U/sddefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=HX3HSmwWm2U,https://www.youtube.com/watch?v=HX3HSmwWm2U
10,Marcel Plch: What are CPython's sub­inter­preters?,https://www.youtube.com/watch?v=ZsBqkvMud5M,ZsBqkvMud5M,PyCon CZ,@PyConCZ,https://www.youtube.com/@PyConCZ,20210523,1095,357,7,,"pycon,pyconcz,talk,python,PyCon CZ,PyConCZ",Science & Technology,"The Python interpreter exposes a rich C API that allows you to extend or embed it with a fast C code. This includes subinterpreters, which allow you the have (almost) separated environment for each interpreter inside a single process. With these separated environments, you may have multiple Python applications running in a single process. If many instances are required to be launched, this may have significant both memory and performance benefits. However, there are multiple ways to break the behavior of subinterpreters and even some extensions from the standard library are not subinterpreter-safe. Let’s have a look at the ways subinterpreters are useful and what could make them better in the future.",https://i.ytimg.com/vi/ZsBqkvMud5M/sddefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=ZsBqkvMud5M,https://www.youtube.com/watch?v=ZsBqkvMud5M
