index,title,url,video_id,uploader,uploader_id,uploader_url,upload_date,duration,view_count,like_count,comment_count,tags,categories,description,thumbnail,age_limit,is_live,was_live,availability,webpage_url,original_url
1,Radoslav Kokuľa - Robot Framework – univerzálny nástroj pre automatizované testovanie,https://www.youtube.com/watch?v=7VuM9lzPU74,7VuM9lzPU74,PyCon SK,@pyconsk,https://www.youtube.com/@pyconsk,20190806,1896,1490,25,2.0,"Python,PyCon SK,Robot Framework",Education,"Robot Framework je open-source framework naprogramovaný v jazyku Python určený pre automatizáciu testov a podporu test-driven developmentu. Kompatibilita s rôznymi operačnými systémami, jednoduchá inštalácia, zrozumiteľná syntax vhodná aj pre ľudí bez programátorských zručnosti, s možnosťou importovať vlastné Python knižnice a moduly, a tiež ľahkou integráciou do CI/CD serverov (napr. Jenkins) sú jeho nesporné výhody. Vďaka množstvu dostupných knižníc je možné využiť Robot Framework na testovanie rôznych druhov aplikácii a zariadení s využitím širokej škály rozhraní, protokolov a dátových typov. Poskytuje taktiež možnosti paralelného vykonávania testov alebo spúšťanie testov na vzdialených systémoch. Neoddeliteľnou súčasťou je aj automaticky generovaný report vo formátoch html a xml, poskytujúci prehľadné informácie o trvaní, použitých dátach a výsledku vykonávaných testov a aj jednotlivých krokoch.

Príspevok predstaví tento nástroj na konkrétnych príkladoch testov vo formátoch pre keyword-driven, data-driven a behaviour-driven testing, ako aj prácu so Seleniom a REST API rozhraním.",https://i.ytimg.com/vi_webp/7VuM9lzPU74/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=7VuM9lzPU74,https://www.youtube.com/watch?v=7VuM9lzPU74
2,Meredydd Luff - Anvil: Full-stack Web Apps with Nothing but Python,https://www.youtube.com/watch?v=q4jGdbxnJqI,q4jGdbxnJqI,PyCon SK,@pyconsk,https://www.youtube.com/@pyconsk,20190614,3060,1139,37,3.0,"Python,Anvil,Web Apps,PyCon SK",Education,"Building for the modern web is complicated and error-prone: a typical web app requires five different languages and four or five frameworks just to get started. Wouldn't it be nicer if we could do it all in Python? With Anvil, you can design your page visually, write your browser-side and server-side code in pure Python, and even set up a built-in database in seconds. In this talk, Meredydd will walk us through how Anvil works under the bonnet, and the challenges of building a programming system that's easy to use without sacrificing power.",https://i.ytimg.com/vi_webp/q4jGdbxnJqI/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=q4jGdbxnJqI,https://www.youtube.com/watch?v=q4jGdbxnJqI
3,Miroslav Biňas - Výučba programovania pomocou tvorby hier v PyGame Zero,https://www.youtube.com/watch?v=ajMJ9Cfm8pI,ajMJ9Cfm8pI,PyCon SK,@pyconsk,https://www.youtube.com/@pyconsk,20190630,1650,1039,22,2.0,"Python,PyCon SK,PyGame Zero",Education,,https://i.ytimg.com/vi_webp/ajMJ9Cfm8pI/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=ajMJ9Cfm8pI,https://www.youtube.com/watch?v=ajMJ9Cfm8pI
4,PyCon SK 2019 Aftermovie,https://www.youtube.com/watch?v=rOlGoEaz-DA,rOlGoEaz-DA,PyCon SK,@pyconsk,https://www.youtube.com/@pyconsk,20190629,138,826,11,,"PyCon SK,PyCon SK 2019,Python",Education,PyCon SK 2019 in 2 minutes...,https://i.ytimg.com/vi_webp/rOlGoEaz-DA/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=rOlGoEaz-DA,https://www.youtube.com/watch?v=rOlGoEaz-DA
5,Helen Li - Nucleus: an open-source library for genomics data and machine learning,https://www.youtube.com/watch?v=ichunwqCpe8,ichunwqCpe8,PyCon SK,@pyconsk,https://www.youtube.com/@pyconsk,20190630,1709,804,20,2.0,"Python,PyCon SK,Nucleus",Education,"Nucleus is a Python library designed to make it easy to read, write, and analyze genomics data in common bioinformatics file formats such as SAM and VCF. In addition, Nucleus enables seamless integration with the TensorFlow machine learning (ML) framework. Nucleus is heavily used in DeepVariant, a state-of-the-art convolutional neural network variant caller, and in other ML projects at Google AI Genomics. This talk will give an overview of Nucleus, its features, and its APIs.",https://i.ytimg.com/vi_webp/ichunwqCpe8/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=ichunwqCpe8,https://www.youtube.com/watch?v=ichunwqCpe8
6,EduSummit 2019 Aftermovie - PyCon SK,https://www.youtube.com/watch?v=ioJjB5RUqTE,ioJjB5RUqTE,PyCon SK,@pyconsk,https://www.youtube.com/@pyconsk,20190627,177,607,6,,,Education,,https://i.ytimg.com/vi_webp/ioJjB5RUqTE/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=ioJjB5RUqTE,https://www.youtube.com/watch?v=ioJjB5RUqTE
7,Peter Kučera - Programujeme v Pythone na strednej škole,https://www.youtube.com/watch?v=cGvYAmdGn2E,cGvYAmdGn2E,PyCon SK,@pyconsk,https://www.youtube.com/@pyconsk,20190630,1955,546,6,,"Python,PyCon SK",Education,"Rozmýšľate, čo vyučovať na seminári z programovania, ak chcete svojich študentov naučiť ešte viac? Základnú a maturitnú úroveň programovania, ktorú sme predstavili v minulosti, sme rozšírili o ďalšie zaujímavé témy. V príspevku vám predstavíme, čo učíme na seminároch z programovania. Ukážeme vám, ktorým témam sa venujeme, ako sme ich spracovali, ktorý kontext úloh sa nám osvedčil v praxi. Tiež vám predstavíme kompletné materiály na strednú školu. Ako aktivizovať študentov? Aké programy vedia vytvoriť a ako tvoria seminárne práce z programovania? Aj týmto otázkam sa budeme venovať v našom príspevku.",https://i.ytimg.com/vi_webp/cGvYAmdGn2E/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=cGvYAmdGn2E,https://www.youtube.com/watch?v=cGvYAmdGn2E
8,Jakub Šedinár - Odoo,https://www.youtube.com/watch?v=LqXEgGSYyp8,LqXEgGSYyp8,PyCon SK,@pyconsk,https://www.youtube.com/@pyconsk,20190614,1752,300,9,1.0,"Python,PyCon SK,Odoo,ERP",Education,"Odoo na Slovensku - game changer slovenského ERP prostredia. Chceme vám povedať a ukázať, čo je Odoo, ako funguje, prečo je lepšie ako iné riešenia. Ako je zameraný, aká je architektúra riešenia...",https://i.ytimg.com/vi_webp/LqXEgGSYyp8/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=LqXEgGSYyp8,https://www.youtube.com/watch?v=LqXEgGSYyp8
9,Luke Spademan - Controling a robotic arm with micro:bits.,https://www.youtube.com/watch?v=l3ujgWuTTpo,l3ujgWuTTpo,PyCon SK,@pyconsk,https://www.youtube.com/@pyconsk,20190806,1008,274,3,1.0,"Python,PyCon SK,Micro:bit",Education,"How to make computer science education more interesting.

Captivating a group of children for a sustained period of time is notoriously hard. I will be exporing with you how the micro:bit can be used to engage a young audience with interactive demos and programming activities.

Children love to physically interact with hardware. That is what is great about the micro:bit. It not only has built in LEDs and buttons but can also control bigger more exciting electronics like robotic arms. This allows for setup that gives students of all ability levels a challenge. Students that are beginners to programming can be given a more complete program or walk throught a worksheet that takes them through the process of controling the device (in this case a robotic arm) step by step. Students that have higher programming skills can be given a more bare bones / boilerplate source file and can write code to control the arm with less guidance.",https://i.ytimg.com/vi_webp/l3ujgWuTTpo/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=l3ujgWuTTpo,https://www.youtube.com/watch?v=l3ujgWuTTpo
10,Christoph Ritzer - Intro to Blockchain with Python,https://www.youtube.com/watch?v=TH3G7NCu8co,TH3G7NCu8co,PyCon SK,@pyconsk,https://www.youtube.com/@pyconsk,20190806,1372,268,4,,"Python,PyCon SK,Blockchain",Education,"This talk is structured into two parts of approximately equal length:

First an introduction to blockchains in general. Most have heard about blockchains or bitcoin but how does it actually work and what is the technology driving it? This talk will explain what a cryptocurrency wallet is, how transactions are created and how they are brought together to form blocks that build the blockchain. I will outline differences between the most widely used implementations and the core technological concepts behind them, like Proof-of-Work versus Proof-of-Stake, consensus algorithms, trustless systems and the ideas behind them.

In the second half of the talk I draw on my experience working with python in my professional career and give an overview of the python ecosystem for blockhain and cryptocurrency development. I will showcase some of the libraries and tools that exist, like btcpy and highlight some of the pros and cons (mostly pros) of using python in this sector.",https://i.ytimg.com/vi_webp/TH3G7NCu8co/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=TH3G7NCu8co,https://www.youtube.com/watch?v=TH3G7NCu8co
