index,title,url,video_id,uploader,uploader_id,uploader_url,upload_date,duration,view_count,like_count,comment_count,tags,categories,description,thumbnail,age_limit,is_live,was_live,availability,webpage_url,original_url
1,Pycon Colombia 2017,https://www.youtube.com/watch?v=4WyBzJKcZoI,4WyBzJKcZoI,PyCon Colombia,@PyconColombia,https://www.youtube.com/@PyconColombia,20170205,67,750,12,,"Python,PyCon,programming,Software,MachineLearning,Celery,Django,Tornado,Flask,TensorFlow,OpenCV,DjangoCRM,AmazonAlexa,MicroPython,Luigi,Julia,Scikit-Learn,Coala.io,DjangoChannels,Gevent,OpenEdX,Docker",People & Blogs,"Pycon Colombia 2017 is the very first python conference in Colombia. The keynote speakers are:

Jacob Kaplan-Moss, Django co-creator
David Cournapeau,  Core contributor to #numpy and #scipy for several years
Eric Holscher, #ReadtheDocs and #WritetheDocs cofounder
Peadar Coyle, #PyMC3 Contributor and Author

Some stats about PyCon Colombia 2017:
4 Keynote speakers
34 Speakers (Rusia, Slovakia , Brasil, Perú, Ecuador, México, Argentina, Colombia)
3 Spaces (2 auditorium, 1 Workshop room)
4 Sponsors
5 Partners
+25 Volunteers

Diverse talk topics: #MachineLearning #Celery #Django #Tornado #Flask #TensorFlow #OpenCV #DjangoCRM #AmazonAlexa #MicroPython #Luigi #Julia #Scikit-Learn #Coala.io #DjangoChannels #Gevent #QT #OpenEdX #Docker

Get you tickets at https://pyconcolombia.eventbrite.com

Follow us:
https://www.facebook.com/pyconcolombia
https://twitter.com/pyconcolombia
https://www.instagram.com/pyconcolombia/

More info at http://www.pycon.co/",https://i.ytimg.com/vi_webp/4WyBzJKcZoI/maxresdefault.webp,0,False,False,public,https://www.youtube.com/watch?v=4WyBzJKcZoI,https://www.youtube.com/watch?v=4WyBzJKcZoI
2,Jacob Kaplan-Moss - Pycon Colombia 2017,https://www.youtube.com/watch?v=MBS0WzEQoiE,MBS0WzEQoiE,PyCon Colombia,@PyconColombia,https://www.youtube.com/@PyconColombia,20170206,19,155,2,,"Pycon Colombia,Django",People & Blogs,"PyCon Colombia 2017 es la primera conferencia de python en Colombia. Jacob Kaplan-Moss, co-creador de #Django y uno de los keynote speakers los invita todos a unirse a está gran evento. 

Adicionalmente contamos con otros grandes keynote speakers como:

David Cournapeau, core contributor de #numpy y #scipy por varios años
Eric Holscher, codundador de #ReadtheDocs y #WritetheDocs
Peadar Coyle, #PyMC3 Contributor y autor

Algunos datos sobre PyCon Colombia 2017:
4 Keynote speakers
34 Speakers (Rusia, Slovakia , Brasil, Perú, Ecuador, México, Argentina, Colombia)
3 Espacios (2 auditorium, 1 Workshop room)
4 Patrocinadores
5 Partners
+25 Voluntarios

Charlas de multiples temas: #MachineLearning #Celery #Django #Tornado #Flask #TensorFlow #OpenCV #DjangoCRM #AmazonAlexa #MicroPython #Luigi #Julia #Scikit-Learn #Coala.io #DjangoChannels #Gevent #QT #OpenEdX #Docker

Compra tus tiquetes aquí https://pyconcolombia.eventbrite.com


Síguenos:
https://www.facebook.com/pyconcolombia
https://twitter.com/pyconcolombia
https://www.instagram.com/pyconcolombia/

Mas información en http://www.pycon.co",https://i.ytimg.com/vi/MBS0WzEQoiE/maxresdefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=MBS0WzEQoiE,https://www.youtube.com/watch?v=MBS0WzEQoiE
3,Eric Holscher - Pycon Colombia 2017,https://www.youtube.com/watch?v=BeR_ioY7dZw,BeR_ioY7dZw,PyCon Colombia,@PyconColombia,https://www.youtube.com/@PyconColombia,20170206,45,138,0,,"readthedocs,writethedocs,pycon colombia 2017,Eric Holscher",People & Blogs,"PyCon Colombia 2017 es la primera conferencia de python en Colombia. Eric Holscher, co-fundador de #ReadTheDocs y #WriteTheDocs es uno de los keynote speakers y los invita todos a unirse a está gran evento. 

Adicionalmente contamos con otros grandes keynote speakers como:

Jacob Kaplan-Moss, #django co-creator
David Cournapeau, core contributor de #numpy y #scipy por varios años
Peadar Coyle, #PyMC3 Contributor y autor

Algunos datos sobre PyCon Colombia 2017:
4 Keynote speakers
34 Speakers (Rusia, Slovakia , Brasil, Perú, Ecuador, México, Argentina, Colombia)
3 Espacios (2 auditorium, 1 Workshop room)
4 Patrocinadores
5 Partners
+25 Voluntarios

Charlas de multiples temas: #MachineLearning #Celery #Django #Tornado #Flask #TensorFlow #OpenCV #DjangoCRM #AmazonAlexa #MicroPython #Luigi #Julia #Scikit-Learn #Coala.io #DjangoChannels #Gevent #QT #OpenEdX #Docker

Compra tus tiquetes aquí https://pyconcolombia.eventbrite.com


Síguenos:
https://www.facebook.com/pyconcolombia
https://twitter.com/pyconcolombia
https://www.instagram.com/pyconcolombia/

Mas información en http://www.pycon.co",https://i.ytimg.com/vi/BeR_ioY7dZw/maxresdefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=BeR_ioY7dZw,https://www.youtube.com/watch?v=BeR_ioY7dZw
4,Peadar Coyle - PyCon Colombia 2017,https://www.youtube.com/watch?v=3VOfwsPx-t0,3VOfwsPx-t0,PyCon Colombia,@PyconColombia,https://www.youtube.com/@PyconColombia,20170206,33,134,0,,,People & Blogs,"PyCon Colombia 2017 es la primera conferencia de python en Colombia. Peadar Coyle, #PyMC3 Contributor y autor es uno de los keynote speakers y nos invita todos a unirnos a éste gran evento. 

Adicionalmente contamos con otros grandes keynote speakers como:

Jacob Kaplan-Moss, #django co-creator
David Cournapeau, core contributor de #numpy y #scipy por varios años
Eric Holscher, co-fundador de #ReadTheDocs y #WriteTheDocs

Algunos datos sobre PyCon Colombia 2017:
4 Keynote speakers
34 Speakers (Rusia, Slovakia , Brasil, Perú, Ecuador, México, Argentina, Colombia)
3 Espacios (2 auditorium, 1 Workshop room)
4 Patrocinadores
5 Partners
+25 Voluntarios

Charlas de multiples temas: #MachineLearning #Celery #Django #Tornado #Flask #TensorFlow #OpenCV #DjangoCRM #AmazonAlexa #MicroPython #Luigi #Julia #Scikit-Learn #Coala.io #DjangoChannels #Gevent #QT #OpenEdX #Docker

Compra tus tiquetes aquí https://pyconcolombia.eventbrite.com


Síguenos:
https://www.facebook.com/pyconcolombia
https://twitter.com/pyconcolombia
https://www.instagram.com/pyconcolombia/

Mas información en http://www.pycon.co",https://i.ytimg.com/vi/3VOfwsPx-t0/maxresdefault.jpg,0,False,False,public,https://www.youtube.com/watch?v=3VOfwsPx-t0,https://www.youtube.com/watch?v=3VOfwsPx-t0
